alg,run,k,c,tomatch,success,rate,time
Cluster,0,5,5,32964,552,0.0167455,0.005701
Cluster,1,25,5,32964,2674,0.0811188,0.007447
Cluster,2,45,5,32964,4530,0.137423,0.009375
Cluster,3,65,5,32964,5800,0.17595,0.011445
Cluster,4,85,5,32964,6960,0.211139,0.013612
Cluster,5,105,5,32964,8144,0.247057,0.014656
Cluster,6,125,5,32964,9278,0.281459,0.016712
Cluster,7,145,5,32964,10072,0.305545,0.018259
Cluster,8,165,5,32964,10792,0.327387,0.019899
Cluster,9,185,5,32964,11634,0.35293,0.021916
Cluster,10,205,5,32964,12224,0.370829,0.025327
Cluster,11,225,5,32964,12866,0.390305,0.027016
Cluster,12,245,5,32964,13292,0.403228,0.027132
Cluster,13,265,5,32964,13904,0.421793,0.03057
Cluster,14,285,5,32964,14646,0.444303,0.032636
Cluster,15,305,5,32964,14696,0.44582,0.032965
Cluster,16,325,5,32964,15130,0.458986,0.036612
Cluster,17,345,5,32964,15566,0.472212,0.036794
Cluster,18,365,5,32964,15924,0.483072,0.040209
Cluster,19,385,5,32964,16522,0.501213,0.042128
Cluster,20,405,5,32964,16660,0.5054,0.040315
Cluster,21,425,5,32964,16848,0.511103,0.043191
Cluster,22,445,5,32964,17198,0.521721,0.043188
Cluster,23,465,5,32964,17496,0.530761,0.04509
Cluster,24,485,5,32964,17810,0.540286,0.046135
Cluster,25,505,5,32964,18112,0.549448,0.047782
Cluster,26,525,5,32964,18264,0.554059,0.054484
Cluster,27,545,5,32964,18378,0.557517,0.053024
Cluster,28,565,5,32964,18664,0.566193,0.058258
Cluster,29,585,5,32964,19078,0.578753,0.055141
Cluster,30,5,25,32964,2484,0.0753549,0.006351
Cluster,31,25,25,32964,9082,0.275513,0.007934
Cluster,32,45,25,32964,12594,0.382053,0.009753
Cluster,33,65,25,32964,15108,0.458318,0.010807
Cluster,34,85,25,32964,16660,0.5054,0.012937
Cluster,35,105,25,32964,17946,0.544412,0.014062
Cluster,36,125,25,32964,18900,0.573353,0.015774
Cluster,37,145,25,32964,19748,0.599078,0.0164
Cluster,38,165,25,32964,20344,0.617158,0.017683
Cluster,39,185,25,32964,21218,0.643672,0.018742
Cluster,40,205,25,32964,21638,0.656413,0.019839
Cluster,41,225,25,32964,21898,0.6643,0.021899
Cluster,42,245,25,32964,22442,0.680803,0.023333
Cluster,43,265,25,32964,22654,0.687235,0.023647
Cluster,44,285,25,32964,22874,0.693909,0.025401
Cluster,45,305,25,32964,23230,0.704708,0.026407
Cluster,46,325,25,32964,23464,0.711807,0.028379
Cluster,47,345,25,32964,23558,0.714658,0.029926
Cluster,48,365,25,32964,23828,0.722849,0.031388
Cluster,49,385,25,32964,23962,0.726914,0.033201
Cluster,50,405,25,32964,23968,0.727096,0.03369
Cluster,51,425,25,32964,24124,0.731829,0.03591
Cluster,52,445,25,32964,24284,0.736682,0.03702
Cluster,53,465,25,32964,24406,0.740383,0.03778
Cluster,54,485,25,32964,24534,0.744266,0.038638
Cluster,55,505,25,32964,24598,0.746208,0.039784
Cluster,56,525,25,32964,24566,0.745237,0.041888
Cluster,57,545,25,32964,24740,0.750516,0.042604
Cluster,58,565,25,32964,24822,0.753003,0.043674
Cluster,59,585,25,32964,24844,0.753671,0.045657
Cluster,60,5,45,32964,4108,0.124621,0.00508
Cluster,61,25,45,32964,12442,0.377442,0.007145
Cluster,62,45,45,32964,16158,0.490171,0.009304
Cluster,63,65,45,32964,18468,0.560248,0.010696
Cluster,64,85,45,32964,19750,0.599138,0.012083
Cluster,65,105,45,32964,20936,0.635117,0.013641
Cluster,66,125,45,32964,21686,0.657869,0.014831
Cluster,67,145,45,32964,22302,0.676556,0.016301
Cluster,68,165,45,32964,23052,0.699308,0.017207
Cluster,69,185,45,32964,23318,0.707378,0.018409
Cluster,70,205,45,32964,23618,0.716479,0.019902
Cluster,71,225,45,32964,23876,0.724305,0.020816
Cluster,72,245,45,32964,24164,0.733042,0.021542
Cluster,73,265,45,32964,24202,0.734195,0.023818
Cluster,74,285,45,32964,24526,0.744024,0.023602
Cluster,75,305,45,32964,24624,0.746997,0.026328
Cluster,76,325,45,32964,24742,0.750576,0.026489
Cluster,77,345,45,32964,24878,0.754702,0.02842
Cluster,78,365,45,32964,25044,0.759738,0.029072
Cluster,79,385,45,32964,24978,0.757736,0.029627
Cluster,80,405,45,32964,25150,0.762954,0.030148
Cluster,81,425,45,32964,25150,0.762954,0.031064
Cluster,82,445,45,32964,25168,0.7635,0.033642
Cluster,83,465,45,32964,25230,0.76538,0.033732
Cluster,84,485,45,32964,25288,0.76714,0.035809
Cluster,85,505,45,32964,25370,0.769627,0.037408
Cluster,86,525,45,32964,25350,0.769021,0.036012
Cluster,87,545,45,32964,25386,0.770113,0.036579
Cluster,88,565,45,32964,25464,0.772479,0.037867
Cluster,89,585,45,32964,25458,0.772297,0.038135
Cluster,90,5,65,32964,5422,0.164482,0.004934
Cluster,91,25,65,32964,14422,0.437508,0.00698
Cluster,92,45,65,32964,18050,0.547567,0.008598
Cluster,93,65,65,32964,20174,0.612001,0.01025
Cluster,94,85,65,32964,21566,0.654229,0.011812
Cluster,95,105,65,32964,22310,0.676799,0.013366
Cluster,96,125,65,32964,22946,0.696093,0.014664
Cluster,97,145,65,32964,23558,0.714658,0.015404
Cluster,98,165,65,32964,23810,0.722303,0.016955
Cluster,99,185,65,32964,24084,0.730615,0.018004
Cluster,100,205,65,32964,24424,0.740929,0.019061
Cluster,101,225,65,32964,24598,0.746208,0.020428
Cluster,102,245,65,32964,24838,0.753489,0.021494
Cluster,103,265,65,32964,24854,0.753974,0.022139
Cluster,104,285,65,32964,24976,0.757675,0.022252
Cluster,105,305,65,32964,25058,0.760163,0.022729
Cluster,106,325,65,32964,25196,0.764349,0.023687
Cluster,107,345,65,32964,25292,0.767261,0.024492
Cluster,108,365,65,32964,25262,0.766351,0.025222
Cluster,109,385,65,32964,25368,0.769567,0.02613
Cluster,110,405,65,32964,25374,0.769749,0.028081
Cluster,111,425,65,32964,25422,0.771205,0.029133
Cluster,112,445,65,32964,25436,0.77163,0.028261
Cluster,113,465,65,32964,25506,0.773753,0.029333
Cluster,114,485,65,32964,25496,0.77345,0.030304
Cluster,115,505,65,32964,25520,0.774178,0.030837
Cluster,116,525,65,32964,25504,0.773693,0.031395
Cluster,117,545,65,32964,25556,0.77527,0.032119
Cluster,118,565,65,32964,25532,0.774542,0.033086
Cluster,119,585,65,32964,25592,0.776362,0.034101
Cluster,120,5,85,32964,6398,0.194091,0.004668
Cluster,121,25,85,32964,15756,0.477976,0.006647
Cluster,122,45,85,32964,19320,0.586094,0.008135
Cluster,123,65,85,32964,21078,0.639425,0.009579
Cluster,124,85,85,32964,22460,0.681349,0.010965
Cluster,125,105,85,32964,23152,0.702342,0.012243
Cluster,126,125,85,32964,23878,0.724366,0.013562
Cluster,127,145,85,32964,23998,0.728006,0.014776
Cluster,128,165,85,32964,24374,0.739413,0.015813
Cluster,129,185,85,32964,24620,0.746875,0.016766
Cluster,130,205,85,32964,24792,0.752093,0.018039
Cluster,131,225,85,32964,24962,0.75725,0.018427
Cluster,132,245,85,32964,25084,0.760951,0.018805
Cluster,133,265,85,32964,25146,0.762832,0.02034
Cluster,134,285,85,32964,25244,0.765805,0.020736
Cluster,135,305,85,32964,25318,0.76805,0.022106
Cluster,136,325,85,32964,25334,0.768535,0.02256
Cluster,137,345,85,32964,25444,0.771872,0.022905
Cluster,138,365,85,32964,25470,0.772661,0.023728
Cluster,139,385,85,32964,25490,0.773268,0.024958
Cluster,140,405,85,32964,25552,0.775149,0.025506
Cluster,141,425,85,32964,25560,0.775391,0.026264
Cluster,142,445,85,32964,25600,0.776605,0.026498
Cluster,143,465,85,32964,25598,0.776544,0.027498
Cluster,144,485,85,32964,25610,0.776908,0.027931
Cluster,145,505,85,32964,25624,0.777333,0.029113
Cluster,146,525,85,32964,25648,0.778061,0.029412
Cluster,147,545,85,32964,25638,0.777758,0.030222
Cluster,148,565,85,32964,25648,0.778061,0.031295
Cluster,149,585,85,32964,25640,0.777818,0.032518
Cluster,150,5,105,32964,7034,0.213384,0.004627
Cluster,151,25,105,32964,16782,0.509101,0.006542
Cluster,152,45,105,32964,19992,0.60648,0.008028
Cluster,153,65,105,32964,21826,0.662116,0.0094
Cluster,154,85,105,32964,22860,0.693484,0.010801
Cluster,155,105,105,32964,23522,0.713566,0.012092
Cluster,156,125,105,32964,24026,0.728856,0.013173
Cluster,157,145,105,32964,24382,0.739655,0.014353
Cluster,158,165,105,32964,24652,0.747846,0.015404
Cluster,159,185,105,32964,24954,0.757008,0.015906
Cluster,160,205,105,32964,25072,0.760587,0.017022
Cluster,161,225,105,32964,25172,0.763621,0.018464
Cluster,162,245,105,32964,25208,0.764713,0.0189
Cluster,163,265,105,32964,25290,0.767201,0.018839
Cluster,164,285,105,32964,25362,0.769385,0.019989
Cluster,165,305,105,32964,25442,0.771812,0.020624
Cluster,166,325,105,32964,25532,0.774542,0.021685
Cluster,167,345,105,32964,25520,0.774178,0.02238
Cluster,168,365,105,32964,25556,0.77527,0.023075
Cluster,169,385,105,32964,25584,0.776119,0.023524
Cluster,170,405,105,32964,25588,0.776241,0.024357
Cluster,171,425,105,32964,25618,0.777151,0.025084
Cluster,172,445,105,32964,25610,0.776908,0.026343
Cluster,173,465,105,32964,25628,0.777454,0.028092
Cluster,174,485,105,32964,25652,0.778182,0.027162
Cluster,175,505,105,32964,25674,0.77885,0.028789
Cluster,176,525,105,32964,25652,0.778182,0.029072
Cluster,177,545,105,32964,25682,0.779092,0.030391
Cluster,178,565,105,32964,25674,0.77885,0.029922
Cluster,179,585,105,32964,25662,0.778486,0.030595
Cluster,180,5,125,32964,7898,0.239595,0.004615
Cluster,181,25,125,32964,17538,0.532035,0.006539
Cluster,182,45,125,32964,20792,0.630749,0.007954
Cluster,183,65,125,32964,22370,0.678619,0.009329
Cluster,184,85,125,32964,23402,0.709926,0.010557
Cluster,185,105,125,32964,23974,0.727278,0.011606
Cluster,186,125,125,32964,24410,0.740505,0.012858
Cluster,187,145,125,32964,24724,0.75003,0.013744
Cluster,188,165,125,32964,24926,0.756158,0.01468
Cluster,189,185,125,32964,25016,0.758888,0.01538
Cluster,190,205,125,32964,25182,0.763924,0.015963
Cluster,191,225,125,32964,25316,0.767989,0.016643
Cluster,192,245,125,32964,25348,0.76896,0.017495
Cluster,193,265,125,32964,25428,0.771387,0.018737
Cluster,194,285,125,32964,25460,0.772358,0.019133
Cluster,195,305,125,32964,25494,0.773389,0.019615
Cluster,196,325,125,32964,25560,0.775391,0.020763
Cluster,197,345,125,32964,25586,0.77618,0.021505
Cluster,198,365,125,32964,25588,0.776241,0.022092
Cluster,199,385,125,32964,25608,0.776847,0.02287
Cluster,200,405,125,32964,25642,0.777879,0.023219
Cluster,201,425,125,32964,25656,0.778304,0.023908
Cluster,202,445,125,32964,25668,0.778668,0.025438
Cluster,203,465,125,32964,25670,0.778728,0.025937
Cluster,204,485,125,32964,25670,0.778728,0.025998
Cluster,205,505,125,32964,25686,0.779214,0.027023
Cluster,206,525,125,32964,25678,0.778971,0.028023
Cluster,207,545,125,32964,25680,0.779032,0.028431
Cluster,208,565,125,32964,25692,0.779396,0.029076
Cluster,209,585,125,32964,25690,0.779335,0.02897
Cluster,210,5,145,32964,8810,0.267261,0.004568
Cluster,211,25,145,32964,18548,0.562674,0.006404
Cluster,212,45,145,32964,21444,0.650528,0.007757
Cluster,213,65,145,32964,22888,0.694333,0.009083
Cluster,214,85,145,32964,23768,0.721029,0.010283
Cluster,215,105,145,32964,24248,0.73559,0.01131
Cluster,216,125,145,32964,24604,0.74639,0.012474
Cluster,217,145,145,32964,24890,0.755066,0.013171
Cluster,218,165,145,32964,25070,0.760527,0.013693
Cluster,219,185,145,32964,25180,0.763864,0.014654
Cluster,220,205,145,32964,25298,0.767443,0.015556
Cluster,221,225,145,32964,25404,0.770659,0.015689
Cluster,222,245,145,32964,25468,0.7726,0.017401
Cluster,223,265,145,32964,25526,0.77436,0.017709
Cluster,224,285,145,32964,25554,0.775209,0.017984
Cluster,225,305,145,32964,25586,0.77618,0.019441
Cluster,226,325,145,32964,25624,0.777333,0.01981
Cluster,227,345,145,32964,25646,0.778,0.02109
Cluster,228,365,145,32964,25646,0.778,0.022055
Cluster,229,385,145,32964,25654,0.778243,0.022517
Cluster,230,405,145,32964,25670,0.778728,0.022277
Cluster,231,425,145,32964,25684,0.779153,0.02281
Cluster,232,445,145,32964,25678,0.778971,0.023702
Cluster,233,465,145,32964,25682,0.779092,0.023971
Cluster,234,485,145,32964,25690,0.779335,0.024909
Cluster,235,505,145,32964,25686,0.779214,0.025608
Cluster,236,525,145,32964,25694,0.779456,0.026607
Cluster,237,545,145,32964,25696,0.779517,0.027304
Cluster,238,565,145,32964,25692,0.779396,0.02689
Cluster,239,585,145,32964,25696,0.779517,0.029043
Cluster,240,5,165,32964,8734,0.264956,0.004491
Cluster,241,25,165,32964,18596,0.564131,0.006396
Cluster,242,45,165,32964,21528,0.653076,0.007728
Cluster,243,65,165,32964,22990,0.697427,0.009115
Cluster,244,85,165,32964,23896,0.724912,0.010232
Cluster,245,105,165,32964,24464,0.742143,0.01133
Cluster,246,125,165,32964,24746,0.750698,0.012161
Cluster,247,145,165,32964,24998,0.758342,0.013054
Cluster,248,165,165,32964,25134,0.762468,0.013998
Cluster,249,185,165,32964,25308,0.767747,0.014524
Cluster,250,205,165,32964,25380,0.769931,0.015332
Cluster,251,225,165,32964,25452,0.772115,0.015733
Cluster,252,245,165,32964,25448,0.771994,0.016686
Cluster,253,265,165,32964,25546,0.774967,0.017326
Cluster,254,285,165,32964,25594,0.776423,0.01848
Cluster,255,305,165,32964,25632,0.777576,0.018608
Cluster,256,325,165,32964,25630,0.777515,0.019196
Cluster,257,345,165,32964,25664,0.778546,0.020257
Cluster,258,365,165,32964,25674,0.77885,0.021077
Cluster,259,385,165,32964,25664,0.778546,0.021825
Cluster,260,405,165,32964,25684,0.779153,0.022202
Cluster,261,425,165,32964,25678,0.778971,0.02364
Cluster,262,445,165,32964,25688,0.779274,0.024528
Cluster,263,465,165,32964,25680,0.779032,0.024851
Cluster,264,485,165,32964,25694,0.779456,0.024977
Cluster,265,505,165,32964,25694,0.779456,0.025205
Cluster,266,525,165,32964,25694,0.779456,0.026628
Cluster,267,545,165,32964,25694,0.779456,0.027208
Cluster,268,565,165,32964,25696,0.779517,0.02715
Cluster,269,585,165,32964,25696,0.779517,0.02749
Cluster,270,5,185,32964,9312,0.28249,0.004528
Cluster,271,25,185,32964,19006,0.576568,0.006287
Cluster,272,45,185,32964,21862,0.663208,0.00768
Cluster,273,65,185,32964,23114,0.701189,0.009067
Cluster,274,85,185,32964,24006,0.728249,0.010134
Cluster,275,105,185,32964,24430,0.741112,0.011191
Cluster,276,125,185,32964,24826,0.753125,0.011891
Cluster,277,145,185,32964,25028,0.759253,0.013061
Cluster,278,165,185,32964,25230,0.76538,0.013756
Cluster,279,185,185,32964,25386,0.770113,0.014843
Cluster,280,205,185,32964,25402,0.770598,0.015192
Cluster,281,225,185,32964,25534,0.774603,0.016206
Cluster,282,245,185,32964,25546,0.774967,0.016977
Cluster,283,265,185,32964,25598,0.776544,0.017034
Cluster,284,285,185,32964,25614,0.777029,0.018248
Cluster,285,305,185,32964,25664,0.778546,0.018639
Cluster,286,325,185,32964,25664,0.778546,0.019879
Cluster,287,345,185,32964,25664,0.778546,0.02054
Cluster,288,365,185,32964,25674,0.77885,0.021326
Cluster,289,385,185,32964,25682,0.779092,0.021766
Cluster,290,405,185,32964,25688,0.779274,0.022711
Cluster,291,425,185,32964,25680,0.779032,0.022955
Cluster,292,445,185,32964,25692,0.779396,0.023421
Cluster,293,465,185,32964,25694,0.779456,0.023577
Cluster,294,485,185,32964,25694,0.779456,0.024698
Cluster,295,505,185,32964,25696,0.779517,0.024981
Cluster,296,525,185,32964,25696,0.779517,0.025912
Cluster,297,545,185,32964,25696,0.779517,0.025884
Cluster,298,565,185,32964,25696,0.779517,0.026794
Cluster,299,585,185,32964,25696,0.779517,0.028088
Cluster,300,5,205,32964,9786,0.296869,0.004491
Cluster,301,25,205,32964,19466,0.590523,0.006257
Cluster,302,45,205,32964,22164,0.67237,0.007541
Cluster,303,65,205,32964,23366,0.708834,0.008857
Cluster,304,85,205,32964,24252,0.735712,0.009942
Cluster,305,105,205,32964,24680,0.748696,0.010993
Cluster,306,125,205,32964,24952,0.756947,0.011849
Cluster,307,145,205,32964,25194,0.764288,0.012782
Cluster,308,165,205,32964,25304,0.767625,0.013658
Cluster,309,185,205,32964,25402,0.770598,0.014385
Cluster,310,205,205,32964,25506,0.773753,0.015098
Cluster,311,225,205,32964,25548,0.775027,0.015879
Cluster,312,245,205,32964,25612,0.776969,0.016424
Cluster,313,265,205,32964,25652,0.778182,0.017224
Cluster,314,285,205,32964,25654,0.778243,0.017175
Cluster,315,305,205,32964,25664,0.778546,0.017967
Cluster,316,325,205,32964,25668,0.778668,0.018526
Cluster,317,345,205,32964,25676,0.77891,0.018983
Cluster,318,365,205,32964,25692,0.779396,0.020197
Cluster,319,385,205,32964,25684,0.779153,0.020488
Cluster,320,405,205,32964,25688,0.779274,0.021227
Cluster,321,425,205,32964,25696,0.779517,0.021707
Cluster,322,445,205,32964,25694,0.779456,0.022256
Cluster,323,465,205,32964,25696,0.779517,0.022791
Cluster,324,485,205,32964,25696,0.779517,0.023566
Cluster,325,505,205,32964,25696,0.779517,0.024061
Cluster,326,525,205,32964,25696,0.779517,0.024704
Cluster,327,545,205,32964,25696,0.779517,0.025532
Cluster,328,565,205,32964,25696,0.779517,0.026167
Cluster,329,585,205,32964,25696,0.779517,0.026559
Cluster,330,5,225,32964,10334,0.313494,0.004464
Cluster,331,25,225,32964,19530,0.592465,0.006213
Cluster,332,45,225,32964,22410,0.679833,0.007502
Cluster,333,65,225,32964,23762,0.720847,0.008724
Cluster,334,85,225,32964,24392,0.739959,0.009843
Cluster,335,105,225,32964,24738,0.750455,0.010917
Cluster,336,125,225,32964,25084,0.760951,0.011748
Cluster,337,145,225,32964,25282,0.766958,0.012471
Cluster,338,165,225,32964,25382,0.769992,0.013326
Cluster,339,185,225,32964,25470,0.772661,0.013799
Cluster,340,205,225,32964,25550,0.775088,0.014718
Cluster,341,225,225,32964,25602,0.776665,0.015282
Cluster,342,245,225,32964,25624,0.777333,0.016096
Cluster,343,265,225,32964,25640,0.777818,0.016627
Cluster,344,285,225,32964,25660,0.778425,0.017575
Cluster,345,305,225,32964,25676,0.77891,0.018152
Cluster,346,325,225,32964,25682,0.779092,0.018384
Cluster,347,345,225,32964,25686,0.779214,0.018781
Cluster,348,365,225,32964,25694,0.779456,0.019413
Cluster,349,385,225,32964,25696,0.779517,0.020212
Cluster,350,405,225,32964,25694,0.779456,0.021232
Cluster,351,425,225,32964,25694,0.779456,0.022025
Cluster,352,445,225,32964,25696,0.779517,0.022828
Cluster,353,465,225,32964,25696,0.779517,0.022645
Cluster,354,485,225,32964,25696,0.779517,0.024042
Cluster,355,505,225,32964,25696,0.779517,0.024691
Cluster,356,525,225,32964,25696,0.779517,0.025183
Cluster,357,545,225,32964,25696,0.779517,0.02538
Cluster,358,565,225,32964,25696,0.779517,0.025487
Cluster,359,585,225,32964,25696,0.779517,0.026771
Cluster,360,5,245,32964,10302,0.312523,0.004424
Cluster,361,25,245,32964,20102,0.609817,0.006186
Cluster,362,45,245,32964,22632,0.686567,0.007465
Cluster,363,65,245,32964,23814,0.722424,0.008791
Cluster,364,85,245,32964,24366,0.73917,0.009839
Cluster,365,105,245,32964,24844,0.753671,0.010631
Cluster,366,125,245,32964,25142,0.762711,0.011574
Cluster,367,145,245,32964,25310,0.767807,0.012435
Cluster,368,165,245,32964,25410,0.770841,0.01261
Cluster,369,185,245,32964,25520,0.774178,0.013407
Cluster,370,205,245,32964,25582,0.776059,0.01395
Cluster,371,225,245,32964,25606,0.776787,0.015176
Cluster,372,245,245,32964,25640,0.777818,0.015845
Cluster,373,265,245,32964,25652,0.778182,0.016572
Cluster,374,285,245,32964,25676,0.77891,0.017059
Cluster,375,305,245,32964,25676,0.77891,0.017372
Cluster,376,325,245,32964,25686,0.779214,0.018347
Cluster,377,345,245,32964,25694,0.779456,0.019066
Cluster,378,365,245,32964,25694,0.779456,0.020345
Cluster,379,385,245,32964,25696,0.779517,0.02073
Cluster,380,405,245,32964,25696,0.779517,0.021362
Cluster,381,425,245,32964,25694,0.779456,0.021133
Cluster,382,445,245,32964,25694,0.779456,0.022838
Cluster,383,465,245,32964,25696,0.779517,0.023423
Cluster,384,485,245,32964,25696,0.779517,0.024089
Cluster,385,505,245,32964,25696,0.779517,0.02468
Cluster,386,525,245,32964,25696,0.779517,0.024323
Cluster,387,545,245,32964,25696,0.779517,0.025806
Cluster,388,565,245,32964,25696,0.779517,0.026445
Cluster,389,585,245,32964,25696,0.779517,0.025867
Cluster,390,5,265,32964,10462,0.317377,0.004404
Cluster,391,25,265,32964,20012,0.607087,0.006163
Cluster,392,45,265,32964,22742,0.689904,0.007461
Cluster,393,65,265,32964,23838,0.723153,0.008769
Cluster,394,85,265,32964,24576,0.745541,0.009651
Cluster,395,105,265,32964,24924,0.756098,0.010761
Cluster,396,125,265,32964,25148,0.762893,0.011527
Cluster,397,145,265,32964,25390,0.770234,0.012524
Cluster,398,165,265,32964,25482,0.773025,0.012995
Cluster,399,185,265,32964,25524,0.774299,0.013884
Cluster,400,205,265,32964,25572,0.775755,0.014376
Cluster,401,225,265,32964,25626,0.777394,0.015008
Cluster,402,245,265,32964,25614,0.777029,0.015216
Cluster,403,265,265,32964,25664,0.778546,0.015564
Cluster,404,285,265,32964,25676,0.77891,0.016779
Cluster,405,305,265,32964,25686,0.779214,0.017016
Cluster,406,325,265,32964,25684,0.779153,0.017528
Cluster,407,345,265,32964,25692,0.779396,0.018428
Cluster,408,365,265,32964,25692,0.779396,0.019024
Cluster,409,385,265,32964,25696,0.779517,0.019621
Cluster,410,405,265,32964,25696,0.779517,0.02019
Cluster,411,425,265,32964,25694,0.779456,0.020619
Cluster,412,445,265,32964,25696,0.779517,0.021302
Cluster,413,465,265,32964,25696,0.779517,0.022001
Cluster,414,485,265,32964,25696,0.779517,0.022596
Cluster,415,505,265,32964,25696,0.779517,0.023319
Cluster,416,525,265,32964,25696,0.779517,0.023745
Cluster,417,545,265,32964,25696,0.779517,0.024406
Cluster,418,565,265,32964,25696,0.779517,0.025014
Cluster,419,585,265,32964,25696,0.779517,0.025703
Cluster,420,5,285,32964,10662,0.323444,0.004384
Cluster,421,25,285,32964,20060,0.608543,0.006135
Cluster,422,45,285,32964,22770,0.690754,0.007429
Cluster,423,65,285,32964,23932,0.726004,0.008643
Cluster,424,85,285,32964,24598,0.746208,0.00973
Cluster,425,105,285,32964,24962,0.75725,0.010615
Cluster,426,125,285,32964,25210,0.764774,0.011454
Cluster,427,145,285,32964,25340,0.768717,0.012424
Cluster,428,165,285,32964,25468,0.7726,0.013117
Cluster,429,185,285,32964,25566,0.775573,0.013474
Cluster,430,205,285,32964,25608,0.776847,0.014336
Cluster,431,225,285,32964,25638,0.777758,0.014401
Cluster,432,245,285,32964,25664,0.778546,0.015226
Cluster,433,265,285,32964,25670,0.778728,0.01571
Cluster,434,285,285,32964,25684,0.779153,0.016606
Cluster,435,305,285,32964,25682,0.779092,0.017671
Cluster,436,325,285,32964,25680,0.779032,0.01767
Cluster,437,345,285,32964,25694,0.779456,0.018165
Cluster,438,365,285,32964,25688,0.779274,0.019361
Cluster,439,385,285,32964,25688,0.779274,0.019413
Cluster,440,405,285,32964,25694,0.779456,0.02057
Cluster,441,425,285,32964,25694,0.779456,0.020701
Cluster,442,445,285,32964,25696,0.779517,0.021599
Cluster,443,465,285,32964,25696,0.779517,0.022836
Cluster,444,485,285,32964,25696,0.779517,0.022628
Cluster,445,505,285,32964,25696,0.779517,0.02412
Cluster,446,525,285,32964,25696,0.779517,0.024567
Cluster,447,545,285,32964,25696,0.779517,0.025215
Cluster,448,565,285,32964,25696,0.779517,0.025764
Cluster,449,585,285,32964,25696,0.779517,0.026638
Cluster,450,5,305,32964,10898,0.330603,0.004403
Cluster,451,25,305,32964,20556,0.623589,0.006069
Cluster,452,45,305,32964,22884,0.694212,0.007299
